id	TCGA-30-1857-01	TCGA-25-1631-01	TCGA-24-2262-01	TCGA-23-1809-01	TCGA-04-1519-01	TCGA-VG-A8LO-01	TCGA-24-2261-01	TCGA-24-2288-01	TCGA-25-1312-01	TCGA-25-2392-01	TCGA-61-2016-01	TCGA-57-1585-01	TCGA-61-1995-01	TCGA-25-1317-01	TCGA-59-2355-01	TCGA-31-1959-01	TCGA-61-1740-01	TCGA-30-1855-01	TCGA-20-1687-01	TCGA-25-2401-01	TCGA-25-1322-01	TCGA-25-2396-01	TCGA-09-1673-01	TCGA-23-1111-01	TCGA-24-1843-01	TCGA-24-1844-01	TCGA-61-2003-01	TCGA-23-1120-01	TCGA-24-1846-01	TCGA-09-2048-01	TCGA-61-2088-01	TCGA-24-1427-01	TCGA-24-2019-01	TCGA-29-1784-01	TCGA-59-2363-01	TCGA-61-1998-01	TCGA-24-1850-01	TCGA-61-1900-01	TCGA-24-1849-01	TCGA-24-1425-01	TCGA-24-1424-01	TCGA-30-1862-01	TCGA-09-2044-01	TCGA-24-1423-01	TCGA-24-1413-01	TCGA-24-1416-01	TCGA-61-2102-01	TCGA-31-1953-01	TCGA-29-1783-01	TCGA-24-1417-01	TCGA-24-1419-01	TCGA-24-1418-01	TCGA-24-1842-01	TCGA-29-1781-01	TCGA-09-1674-01	TCGA-24-1436-01	TCGA-36-1575-01	TCGA-23-1029-01	TCGA-24-1469-01	TCGA-59-2352-01	TCGA-09-1659-01	TCGA-WR-A838-01	TCGA-24-1928-01	TCGA-61-1721-01	TCGA-24-1847-01	TCGA-57-1583-01	TCGA-29-1776-01	TCGA-5X-AA5U-01	TCGA-25-2397-01	TCGA-09-2056-01	TCGA-25-1627-01	TCGA-25-1323-01	TCGA-25-2042-01	TCGA-3P-A9WA-01	TCGA-61-2000-01	TCGA-13-1512-01	TCGA-29-1778-01	TCGA-25-1870-01	TCGA-25-1329-01	TCGA-61-1918-01	TCGA-24-1548-01	TCGA-24-2293-01	TCGA-20-1685-01	TCGA-29-1701-01	TCGA-25-1626-01	TCGA-24-1567-01	TCGA-29-1761-01	TCGA-24-1428-01	TCGA-13-1411-01	TCGA-13-0730-01	TCGA-09-1670-01	TCGA-61-2002-01	TCGA-09-0367-01	TCGA-29-1705-01	TCGA-24-2033-01	TCGA-10-0928-01	TCGA-25-1623-01	TCGA-24-1434-01	TCGA-31-1950-01	TCGA-OY-A56Q-01	TCGA-20-1684-01	TCGA-24-1558-01	TCGA-25-2399-01	TCGA-59-A5PD-01	TCGA-25-1628-01	TCGA-61-2109-01	TCGA-61-1724-01	TCGA-09-2054-01	TCGA-57-1584-01	TCGA-36-1570-01	TCGA-24-0975-01	TCGA-61-2113-01	TCGA-24-1474-01	TCGA-59-2350-01	TCGA-31-1951-01	TCGA-36-1574-01	TCGA-36-1571-01	TCGA-29-1702-01	TCGA-57-1582-01	TCGA-36-1580-01	TCGA-29-1770-01	TCGA-29-1770-02	TCGA-36-1581-01	TCGA-25-1871-01	TCGA-57-1994-01	TCGA-57-1993-01	TCGA-20-1683-01	TCGA-36-1577-01	TCGA-24-1564-01	TCGA-23-1026-01	TCGA-25-1313-01	TCGA-24-1544-01	TCGA-25-2409-01	TCGA-20-1682-01	TCGA-25-1625-01	TCGA-36-1578-01	TCGA-61-1728-01	TCGA-24-2035-01	TCGA-24-1430-01	TCGA-13-1405-01	TCGA-36-1568-01	TCGA-25-2404-01	TCGA-36-1569-01	TCGA-09-0364-01	TCGA-30-1891-01	TCGA-36-1576-01	TCGA-31-1946-01	TCGA-24-1924-01	TCGA-09-1669-01	TCGA-61-2008-01	TCGA-61-2012-01	TCGA-61-2008-02	TCGA-29-1697-01	TCGA-29-1710-01	TCGA-61-1907-01	TCGA-61-1725-01	TCGA-24-2271-01	TCGA-61-1733-01	TCGA-23-1027-01	TCGA-29-A5NZ-01	TCGA-25-1314-01	TCGA-23-1123-01	TCGA-61-1741-01	TCGA-04-1364-01	TCGA-29-1696-01	TCGA-25-1321-01	TCGA-25-1324-01	TCGA-13-1506-01	TCGA-59-2354-01	TCGA-29-1711-01	TCGA-30-1861-01	TCGA-24-2026-01	TCGA-25-1318-01	TCGA-09-2045-01	TCGA-09-0369-01	TCGA-61-1738-01	TCGA-25-1634-01	TCGA-24-2290-01	TCGA-29-1785-01	TCGA-29-1699-01	TCGA-10-0936-01	TCGA-61-1910-01	TCGA-25-1320-01	TCGA-25-2393-01	TCGA-61-1919-01	TCGA-25-1630-01	TCGA-24-1616-01	TCGA-29-1694-01	TCGA-23-1122-01	TCGA-OY-A56P-01	TCGA-61-2009-01	TCGA-24-1557-01	TCGA-29-1695-01	TCGA-23-1023-01	TCGA-25-1326-01	TCGA-24-1550-01	TCGA-24-1552-01	TCGA-25-2400-01	TCGA-25-1316-01	TCGA-13-0893-01	TCGA-61-1917-01	TCGA-24-1435-01	TCGA-61-1743-01	TCGA-24-1560-01	TCGA-31-1956-01	TCGA-04-1362-01	TCGA-24-2038-01	TCGA-61-2110-01	TCGA-24-2281-01	TCGA-61-1737-01	TCGA-24-2023-01	TCGA-30-1860-01	TCGA-25-2398-01	TCGA-29-2428-01	TCGA-24-1562-01	TCGA-31-1944-01	TCGA-13-0801-01	TCGA-24-2267-01	TCGA-29-1690-01	TCGA-24-1563-01	TCGA-29-1691-01	TCGA-04-1348-01	TCGA-61-1736-01	TCGA-13-0920-01	TCGA-25-2391-01	TCGA-23-2084-01	TCGA-23-1109-01	TCGA-61-2092-01	TCGA-24-1551-01	TCGA-30-1718-01	TCGA-25-1315-01	TCGA-25-1635-01	TCGA-24-2298-01	TCGA-24-1103-01	TCGA-13-1511-01	TCGA-09-1668-01	TCGA-61-2101-01	TCGA-24-2297-01	TCGA-04-1514-01	TCGA-24-1549-01	TCGA-61-1914-01	TCGA-24-2254-01	TCGA-24-1545-01	TCGA-09-1666-01	TCGA-09-0366-01	TCGA-24-1553-01	TCGA-24-2024-01	TCGA-13-0916-01	TCGA-25-1632-01	TCGA-29-1703-01	TCGA-61-2097-01	TCGA-61-2095-01	TCGA-09-1667-01	TCGA-25-1633-01	TCGA-29-2427-01	TCGA-09-2051-01	TCGA-24-2036-01	TCGA-24-1546-01	TCGA-29-2425-01	TCGA-25-1319-01	TCGA-61-2098-01	TCGA-13-1507-01	TCGA-13-1505-01	TCGA-25-1328-01	TCGA-13-0899-01	TCGA-13-1498-01	TCGA-29-1763-01	TCGA-24-2289-01	TCGA-29-1698-01	TCGA-23-1114-01	TCGA-13-A5FT-01	TCGA-24-1556-01	TCGA-61-2094-01	TCGA-13-0897-01	TCGA-24-1463-01	TCGA-04-1365-01	TCGA-61-2104-01	TCGA-23-2081-01	TCGA-13-1403-01	TCGA-13-2060-01	TCGA-29-1688-01	TCGA-13-1410-01	TCGA-24-1930-01	TCGA-13-0799-01	TCGA-13-1489-02	TCGA-13-0924-01	TCGA-29-2414-01	TCGA-29-2414-02	TCGA-29-1762-01	TCGA-13-1481-01	TCGA-13-0800-01	TCGA-23-2078-01	TCGA-24-1604-01	TCGA-24-1555-01	TCGA-09-1662-01	TCGA-24-1603-01	TCGA-29-1693-01	TCGA-24-1467-01	TCGA-13-0913-01	TCGA-24-2027-01	TCGA-23-2077-01	TCGA-59-2351-01	TCGA-61-2111-01	TCGA-13-1497-01	TCGA-13-0890-01	TCGA-24-2020-01	TCGA-59-2348-01
ALYREF	9.4151	9.4433	9.9273	9.5848	9.4579	9.3677	9.6882	9.1821	9.3622	10.5309	8.9135	10.0836	9.5047	9.7939	10.4328	9.6444	10.6922	11.1195	9.6146	10.4935	9.6401	10.6009	8.9357	9.2929	11.2026	10.2275	9.6095	9.9444	10.705	11.6971	8.7591	10.2385	10.3882	10.7171	11.0754	10.0791	10.9452	11.381	10.5315	10.1916	10.9158	9.8921	12.753	9.2425	10.0049	10.3429	10.9427	9.6265	9.6779	10.1759	10.6067	10.132	10.4368	10.9205	10.4491	9.6305	8.7772	10.7085	10.7008	10.1537	10.3897	9.6284	9.8237	9.5318	9.8557	10.0443	11.0486	9.5912	9.8449	11.2588	10.8234	9.4446	9.4125	10.4466	10.7882	11.6205	9.9053	9.4731	9.4709	9.3714	9.266	9.8795	11.1873	11.3197	9.2751	11.4038	10.9946	11.0578	10.371	11.0282	9.8451	10.4089	10.6454	11.5431	9.1519	10.9892	9.5923	9.2999	10.3339	8.9362	9.8752	10.0644	10.0965	10.8875	9.5333	8.7195	9.7734	9.5554	8.7525	10.9602	11.1314	9.943	10.3343	10.8574	9.5966	11.0194	10.0695	9.9637	10.4661	10.1703	10.6601	10.4101	10.3003	9.9928	9.5091	9.8737	9.7873	11.0925	9.1931	10.4581	10.7391	8.9711	10.2417	10.2652	8.9029	9.4008	10.3148	10.7505	10.1455	9.6557	9.8658	10.132	9.764	10.9074	10.0429	9.6334	9.9672	10.8643	11.0316	10.0276	9.9135	9.9576	9.8638	9.3474	10.4331	11.6373	9.8926	10.4338	10.4296	9.2054	9.8611	10.8188	10.0773	10.8916	10.7045	9.2362	9.971	10.9089	10.371	9.0092	10.1976	10.0368	8.8035	10.6571	11.8159	11.7075	10.6406	10.4984	10.6035	10.3227	10.2762	10.5536	10.3482	11.4792	10.9744	9.9948	8.9688	10.2837	10.3546	9.4142	9.9784	10.3019	10.6669	10.692	9.5329	10.3063	10.6237	11.3206	9.7116	10.531	11.3744	10.399	9.8692	9.2471	10.9118	9.5952	9.4613	9.449	11.3454	11.1845	10.0091	12.1707	9.862	10.7368	9.3457	10.5313	11.7616	9.9043	9.4121	10.0457	11.3291	10.9585	10.0371	11.1937	10.8505	10.1552	11.1841	10.1365	10.0089	11.4033	10.8811	9.939	10.9818	10.9553	9.3807	10.5619	10.2731	9.9708	10.8764	10.966	10.6131	9.0685	8.9952	10.5615	10.1272	9.194	10.9705	11.1457	9.9637	10.0829	8.888	8.4058	10.1114	8.9385	10.0851	10.726	10.6183	9.3696	9.571	9.7709	10.1118	10.3957	9.7099	8.9656	11.0793	10.9213	10.6999	10.0834	10.2521	10.1826	11.2111	11.1085	10.297	11.5093	10.3919	11.1678	9.7022	10.5389	9.4991	10.8921	10.8901	9.2399	10.1554	11.3216	11.4258	11.0179	10.3309	10.3827	10.7163	10.6587	10.9045	10.6545	8.9974	10.0986	10.6387	9.3112	10.9106	10.4366	11.695	11.1104	10.6059	9.9082	9.4448	11.5647	10.873	10.9351	10.1809
FTO	9.2794	10.2109	9.2212	10.775	10.6901	9.9552	9.5252	9.8755	9.8452	9.7924	10.3416	10.3241	9.4461	10.3025	9.9172	10.0196	9.0912	9.4279	8.7005	9.6232	9.5363	9.6903	10.6854	9.4534	9.3993	8.9801	10.2628	9.4687	8.9728	9.0056	9.305	9.9501	9.0327	9.3498	9.3237	9.5663	9.7645	9.6743	10.1339	9.9765	10.1536	10.2595	9.2573	10.089	10.1057	9.2708	9.4691	10.0316	9.7011	10.6868	8.7911	9.6724	9.7254	9.3177	9.9159	9.7875	9.3289	9.2876	9.2694	10.4145	9.3506	9.4264	10.368	10.8344	9.2832	10.5942	9.5535	10.4607	9.7568	9.7011	9.906	9.8149	10.3638	9.5048	8.6204	8.9741	10.0393	10.2244	10.512	9.9549	9.7246	10.3263	9.8183	8.41	10.5873	10.5759	9.4401	9.134	9.9702	9.4637	9.6855	10.0665	9.5812	9.6448	9.7669	9.5523	10.2081	9.8053	8.6562	10.4927	10.3297	9.8092	9.429	9.2144	10.1886	9.9902	9.7347	10.2126	9.2182	9.9676	10.3471	9.5961	9.7758	9.2803	9.5178	9.9239	9.3087	9.738	9.8386	10.2144	10.212	9.8228	9.8029	10.2763	9.3992	9.8872	10.5041	9.3579	9.6511	9.6672	9.8458	9.8746	9.8453	9.474	10.0082	9.9765	9.8638	9.7446	9.5579	9.65	9.4945	9.6481	10.3409	10.6621	10.3327	9.8539	9.8683	9.1124	9.7262	9.9661	9.9637	9.6383	9.3933	10.2639	8.7257	9.8033	9.4376	9.9547	8.8799	10.0322	10.0844	9.3454	10.0872	9.292	9.707	10.5912	10.6033	9.829	10.7001	10.1364	9.4376	9.7076	10.469	9.5269	10.2576	9.3235	10.1714	9.3215	9.8787	9.6808	9.361	8.5555	10.2443	10.4086	10.018	9.9131	10.2619	10.045	10.1365	9.551	10.1409	9.7514	9.7769	9.772	10.0726	9.6546	8.6281	9.3855	10.2626	10.5688	10.7282	10.0413	9.7358	9.851	9.9716	8.5028	10.1031	10.3103	9.3974	9.6403	9.0672	8.5476	9.9571	9.3175	9.1925	9.3141	8.5512	9.7803	9.8001	9.8421	9.0622	8.989	9.2631	9.5839	9.122	10.4744	9.3097	10.2849	9.0487	9.6531	9.2577	9.8994	9.9707	9.4816	9.4247	9.4159	9.9757	9.1747	10.4829	9.8714	9.1656	10.1119	10.2119	9.2697	9.2932	10.0501	9.0489	9.1416	10.0623	9.2427	9.3744	10.2699	9.542	10.6995	8.9716	9.7152	10.7767	10.1331	9.9845	10.03	10.1756	9.2401	9.4978	10.6926	9.0902	10.0416	10.1696	9.9705	9.6389	9.7336	8.5721	9.7229	9.8538	8.6655	9.5199	8.7845	9.8898	8.8831	8.9071	9.3033	9.8137	9.7506	9.8902	9.793	9.7284	9.8908	10.3842	10.1316	9.1855	9.7391	10.4245	9.8252	9.8859	10.2543	9.2964	9.7367	9.782	9.9204	10.1437	10.0399	10.076	9.8192	9.7745	9.6589	9.3296	9.3877	9.7959
HNRNPC	12.7345	13.0973	12.2813	13.0864	13.3996	12.9473	12.3572	12.5934	12.8849	13.199	13.2336	12.818	13.0385	13.0744	13.5692	13.2046	12.8482	13.0814	12.6277	12.6572	12.7264	13.3805	13.2542	12.7474	13.2697	13.6591	12.4848	12.7012	13.0284	14.2744	12.3373	12.7746	13.6349	14.0259	13.6658	13.5979	13.8542	13.0292	12.7681	12.5793	12.7049	12.9504	13.8948	12.7785	13.2881	13.0943	13.2624	12.5554	12.8944	13.0809	13.1431	13.0329	12.9446	13.7644	14.1201	12.5947	13.078	13.1298	13.137	13.0786	13.8252	13.3787	12.4546	13.1623	12.6811	13.436	13.5963	12.6709	12.863	13.6507	13.0781	13.2868	12.5121	12.459	13.1782	13.672	12.9356	13.0636	12.4668	13.0092	12.8195	12.512	13.0927	13.8671	12.2624	13.1135	13.648	12.9762	12.8786	13.4794	13.0608	12.9178	13.8503	12.9987	12.8461	13.468	12.6218	12.68	12.4184	12.3909	13.3147	12.7683	12.9509	13.0404	12.8751	12.9687	12.9911	13.398	12.9901	12.9396	12.7591	12.5122	13.3445	13.0898	12.5384	13.5073	13.8188	13.173	13.2698	13.2827	12.9592	12.5367	13.0753	13.4204	12.6045	12.5985	12.9532	13.4601	12.5992	13.2812	13.2222	12.6945	13.2271	13.2474	12.7635	13.1747	13.95	12.774	13.2446	12.691	12.9135	12.9984	12.7169	13.5742	13.6385	12.8932	12.7648	13.4232	13.4393	13.2871	12.7578	12.5204	13.0014	12.5371	13.8427	13.8817	12.9865	13.3906	13.6159	12.7317	13.54	13.3503	12.7344	13.3562	13.7353	13.6053	12.4018	13.7861	13.1691	13.5739	12.4041	12.2919	12.6129	12.8648	13.2524	13.6871	13.3304	13.203	13.192	12.988	13.161	13.06	12.98	13.6639	13.4019	13.1599	13.1214	13.054	13.3815	12.503	14.045	13.3259	12.7968	13.0584	12.9383	12.9419	13.0177	13.1503	13.5634	13.1195	13.6822	13.0633	13.3466	13.3048	13.1441	13.2006	13.2138	13.2475	13.0147	13.2484	12.5371	13.989	12.7182	13.3956	13.2628	12.7209	13.6948	12.4252	13.2972	13.119	13.1757	13.4102	12.6376	13.6186	13.0099	13.1952	12.6274	13.1858	12.7008	13.5605	13.6309	12.6618	13.151	12.5721	12.5477	13.2827	12.9119	12.9258	13.4924	12.5189	13.4691	12.8213	12.6108	13.1702	13.2106	12.6442	13.0525	12.9477	13.3305	13.6752	12.8654	12.7074	13.6297	13.2111	13.065	13.0489	13.2435	12.564	13.0789	13.136	12.6762	13.3053	12.8992	12.8785	13.6677	13.6934	13.0696	12.747	13.153	12.755	13.1039	12.7553	12.7475	13.0557	12.4016	13.5874	12.5486	12.943	12.9735	12.9729	13.1437	12.7446	13.1462	13.8736	13.9231	13.4018	13.1277	13.3768	13.6871	13.2083	13.6049	13.1941	12.9896	13.6586	13.1964	13.3546	13.3717	13.1453	13.2847	13.0639	13.0442	13.1737	13.0641	13.6648	13.0612	12.9199	12.8191
IGF2BP3	5.2397	9.6742	4.1272	9.5435	11.4788	6.291	5.3229	11.0323	10.9248	12.0199	10.0006	3.8519	10.1458	3.9799	5.663	10.622	8.1075	4.9934	7.7194	4.076	5.8879	3.1884	10.4154	11.1538	9.4945	7.6609	8.2923	5.0494	9.3327	10.9618	10.7033	5.4568	12.453	7.8487	10.9745	6.4175	8.2364	10.2504	5.4163	4.2297	12.2548	2.8992	6.0521	8.8451	8.1934	8.377	11.9657	5.075	9.9766	4.5401	5.2116	10.0905	6.9144	6.1784	11.1561	6.4111	9.962	4.8648	9.1761	4.7165	6.2234	8.8287	6.6263	2.5517	4.0815	5.2944	4.6109	4.0059	4.4627	4.879	5.6724	10.2413	6.9483	6.1812	6.6506	4.3703	10.5076	7.5045	4.5041	7.2384	10.4403	6.2946	6.2603	8.1603	9.398	9.1451	7.4094	7.928	5.7265	9.5064	5.1052	7.1043	4.3565	5.2283	6.7468	7.5355	8.9371	6.4023	9.3903	3.459	9.8937	9.4077	7.4033	4.7901	9.7763	10.4062	5.7236	11.7825	4.6879	3.5467	8.5079	10.694	12.0661	7.8654	4.8736	4.7574	3.4889	6.7666	9.4098	5.2177	2.6333	3.5666	4.747	5.0692	5.7336	8.6634	7.3039	11.2913	5.2408	5.9379	9.1804	9.7243	3.5776	8.9061	7.9702	5.0454	5.9602	5.4307	4.8245	6.7785	4.0764	7.5982	3.2977	10.0052	9.1405	5.6281	9.1923	9.4916	9.0155	3.0976	7.6539	3.253	9.5357	4.4159	8.1587	5.7415	4.4156	5.3656	2.9883	10.4939	9.5743	10.9251	10.5519	9.0353	7.5915	4.7588	10.398	8.9961	5.3956	3.7396	6.0024	4.3235	7.3868	3.5972	9.736	8.2377	9.9763	9.1043	5.176	9.9547	9.08	4.0421	10.3843	11.0133	8.142	4.7717	9.3181	4.4268	10.2632	4.3578	5.3011	4.7325	5.0936	8.61995	11.0199	11.0219	8.7392	10.1635	10.5942	11.1275	9.885	6.9789	11.7181	10.4049	5.7214	5.3592	6.0955	6.2166	5.0622	9.8306	4.973	9.8269	4.2688	3.5975	7.8119	4.709	3.9429	5.0768	6.2951	4.9451	8.2688	5.7251	3.7355	6.5244	6.3418	9.8591	7.0575	4.2483	9.5972	8.6543	11.5449	4.4012	4.9342	3.6662	5.9609	4.9256	6.8007	4.9423	6.717	10.0078	5.045	4.7276	5.5262	6.6902	6.3081	4.6578	4.8553	4.6053	7.2687	3.1334	8.5121	9.9485	10.5215	9.2548	8.4656	9.1535	9.498	3.4022	3.106	7.1178	11.1139	7.8848	5.075	5.097	4.285	8.5834	10.6371	10.7178	11.8054	6.3584	7.0623	10.0533	10.6115	6.6892	7.0915	8.9908	11.2555	10.0885	9.6832	11.2627	4.7436	9.0574	8.5132	10.5623	3.9362	10.982	3.9075	3.5636	11.693	9.8137	9.901	5.8159	8.6043	4.2004	4.8718	7.4133	3.9545	4.965	10.6952	11.1093	10.9825	9.2033	10.3834	6.8681	8.9841	11.373	5.8516
METTL1	9.2142	8.6484	7.877	8.5862	8.9224	8.2468	8.3029	8.9604	8.9654	8.5387	9.2495	8.2753	8.2761	8.8049	8.7314	8.8192	8.753	8.4255	8.3301	8.5688	8.5219	8.7805	8.6058	9.0468	8.6231	8.5683	7.8745	7.9661	9.1926	8.8535	8.6403	8.6223	9.028	9.9675	8.4162	8.8802	8.8995	8.553	8.3041	7.7622	8.6263	8.4309	8.5893	7.9868	8.3362	8.5624	9.0628	7.7273	8.3987	8.7154	8.7652	9.1805	8.7709	9.4955	9.1846	8.5667	8.3703	8.6659	9.6718	9.0844	9.558	9.3511	8.4207	8.039	9.0452	8.9951	9.1821	8.4421	8.0047	9.6175	9.0631	8.6378	7.7499	8.4638	8.2785	8.6036	8.6986	8.684	8.6442	8.386	8.7868	8.1754	9.3661	9.1383	8.2992	8.6554	9.2951	9.1107	8.1287	8.8889	8.8791	9.2543	9.619	8.6383	9.1842	8.6424	8.4045	8.3579	8.8395	8.9371	9.5008	8.2382	9.0713	8.7424	8.2795	8.9936	8.4813	8.4414	9.1303	8.6452	9.1792	8.2057	8.2358	9.1882	8.3869	9.0615	9.2766	10.0332	9.7578	8.6976	9.2542	9.4188	8.6325	8.774	9.0774	8.7293	7.7791	9.2053	7.7724	9.3935	8.2615	8.7794	8.3121	9.1202	8.9428	9.102	8.8495	8.4833	7.9606	7.4678	8.2988	8.3912	8.6619	8.9583	8.9443	8.999	8.6415	9.1547	9.5638	8.5912	8.9794	8.8967	9.1152	8.5098	9.975	9.5621	8.5074	8.5637	9.6887	7.3737	8.4126	8.7754	8.8376	9.4508	9.0631	9.0177	9.2102	9.4021	8.8147	8.3086	8.8995	8.5836	8.463	8.1861	9.446	9.0734	8.8822	8.5114	8.8188	9.418	10.173	8.8677	8.2463	9.5149	8.8932	8.9887	9.0113	8.4818	8.9209	8.0827	9.2919	9.1452	8.4263	8.98965	8.9377	8.614	8.6034	11.2758	8.4876	7.7346	8.7831	8.3774	9.2128	9.1171	7.6562	8.9831	9.4647	8.7822	9.3339	8.1811	7.7603	9.2703	8.5416	9.3489	8.399	8.8645	9.5762	8.8235	9.372	8.8197	8.6707	9.2069	8.8647	9.0603	8.4846	8.638	8.86	9.0885	8.1076	8.6667	8.8526	8.2309	7.2377	9.0438	7.7484	8.8156	8.8625	8.5927	8.5909	8.8025	9.4612	7.726	8.3465	8.4746	8.692	7.5883	9.346	9.2472	9.2858	8.5461	8.7453	8.4831	8.6562	8.4141	7.6018	9.073	7.5241	8.2617	9.2308	8.1288	8.432	8.9089	8.8115	8.4402	9.1518	8.7514	8.8853	8.2531	8.7867	8.7832	8.6163	8.6161	8.673	9.1401	8.0961	9.2384	8.2663	8.5596	8.5468	9.2684	8.9822	8.796	8.4855	9.6286	9.0893	10.0848	8.9976	9.0344	9.4771	8.5285	9.1975	8.6371	8.2051	9.4771	8.5696	8.6499	9.3694	8.6516	10.0269	8.9257	8.7509	9.3485	8.4653	9.0437	9.7318	9.177	9.1282
METTL14	7.3817	7.5169	8.0439	8.723	8.6997	7.0801	7.0048	7.805	7.8693	8.0935	7.6212	7.817	7.7159	7.8459	7.4242	7.9255	8.0112	8.4594	7.1302	8.0334	7.6788	8.9227	7.6647	7.9438	8.2003	7.6708	7.7609	8.6648	7.8249	7.8065	7.2821	6.7104	7.6862	7.3618	8.0972	8.1972	7.3873	7.283	7.4673	7.5211	8.5404	7.99	7.4697	7.5476	7.811	6.5257	7.5556	8.3353	7.6535	7.8876	7.8753	7.6734	7.3695	7.216	7.7656	8.1286	8.3937	7.8787	8.4182	8.4581	6.991	8.5526	7.3792	8.2865	7.2698	8.1907	7.3492	7.5723	8.0288	6.6798	7.9285	7.7276	7.5671	7.5607	7.2477	7.3122	8.166	8.1212	7.4474	7.7592	8.0072	7.798	7.5309	8.1396	8.0113	7.8311	6.8831	7.0383	8.1074	6.84	7.9977	8.0137	7.133	7.4825	8.1024	7.3844	7.8892	8.2211	7.3472	7.6191	8.1389	7.6576	8.2188	7.4407	8.0188	8.2604	7.7735	7.0207	7.4678	7.8007	7.1199	7.8249	8.3093	7.52	8.2106	7.0758	8.0602	8.5337	8.0297	7.5897	7.0428	6.9913	8.3115	7.688	7.6762	8.1196	8.3467	7.1702	8.0191	7.6358	8.764	7.9568	8.3926	7.4717	7.5346	8.8472	7.8731	7.7465	7.6156	7.8808	7.4997	7.7528	8.378	7.7459	7.523	7.3165	7.1566	7.644	7.5788	7.5698	8.347	7.6241	7.4884	8.4565	7.4392	7.2339	7.1556	7.6627	6.8373	8.2789	7.7174	8.103	7.7934	7.9652	8.0693	8.2527	8.0433	8.6078	8.8099	8.2194	7.4045	8.8062	7.6511	7.7961	7.0114	8.1078	7.3489	7.6755	8.4616	8.3984	6.9419	8.4833	8.0692	8.2242	8.4209	7.2959	7.5317	8.1358	7.7381	7.9857	7.2301	7.4973	7.7833	7.35085	7.9273	7.6594	7.7471	7.6878	7.9231	7.5569	7.7027	7.8796	8.4586	8.2453	7.7478	8.2859	8.1863	7.5924	7.4038	7.372	7.1375	8.2933	7.7701	7.2404	7.3733	7.877	6.9466	7.7756	7.845	7.621	8.2918	7.3211	7.3772	7.8091	7.4863	7.4629	7.6892	7.7984	7.1129	8.2099	7.3727	7.123	7.8965	7.0443	7.3651	8.6097	7.4055	8.0786	8.076	8.318	7.5278	7.9398	8.0459	8.2191	7.2351	8.2225	7.6614	7.4636	8.4354	8.3912	7.4102	8.0301	8.3804	7.8917	7.8001	7.8789	7.1622	8.1405	8.0553	8.3778	7.7433	7.7177	8.2974	8.1251	6.7869	8.4443	9.1299	8.1403	7.438	7.7376	7.1347	8.2219	7.5796	6.753	7.2635	8.0902	7.9056	7.484	7.1235	8.7736	7.3167	7.3968	7.6339	6.6524	7.4672	6.8665	8.0902	8.2276	7.645	7.6698	8.1112	8.3742	7.9409	7.5583	7.5055	7.8666	8.6311	8.1386	6.8783	7.5433	7.8745	8.5899	8.0671	7.0585	6.5509	6.9054	8.4114
